"DATES" "FL644090005.Q" "FL643020003.Q" "FL644004005.Q" "FL643061703.Q" "FL643063003.Q" "FL643065005.Q" "FL643065103.Q" "FL643065403.Q" "FL643065503.Q" "FL643093005.Q" "FL644190005.Q" "FL642150003.Q" "FL644104005.Q" "FL643169103.Q" "FL643163003.Q" "FL643168003.Q" "FL643165005.Q" "FL643193005.Q" "FL643065775.Q" "FL643061773.Q" "FL643065143.Q" "FL643065443.Q" "FL643065543.Q"
"200703" 323456 18511 248058 78682 38588 130788 89230 5411 36147 56887 569599 85612 423033 0 237637 30977 154419 60954 101194 0 79815 385 20994
"200704" 316674 16635 244658 88910 34430 121318 79176 5187 36955 55381 578701 91702 421212 0 231327 33157 156728 65787 92123 0 72410 390 19323
"200801" 300684 19419 224037 92323 23428 108286 65924 5165 37197 57228 558957 89859 403763 0 207735 34194 161834 65335 72197 0 56542 385 15270
"200802" 301026 17976 223330 99331 21568 102431 60331 5028 37072 59720 552837 91623 397530 0 206822 29525 161183 63684 66666 0 50862 389 15415
"200803" 293296 22159 209837 93175 20066 96596 55142 4362 37092 61300 545121 89575 389908 0 194816 32436 162656 65638 59430 0 44498 383 14549
"200804" 253927 18447 180804 90542 14394 75868 36673 3918 35277 54676 515210 80496 372601 0 176234 32860 163507 62113 46629 0 33006 389 13234
"200901" 251929 17520 176856 91736 13658 71462 33652 3673 34137 57553 497288 83185 364037 0 168272 30868 164897 50066 43343 0 30287 380 12676
"200902" 260292 22060 181102 96799 15392 68911 32784 3267 32860 57130 489082 85488 352483 0 161032 24191 167260 51111 41066 0 29506 375 11185
"200903" 266635 27954 178077 97543 17050 63484 31484 1959 30041 60604 486208 93177 347752 0 159560 21286 166906 45279 36792 0 28336 371 8085
"200904" 255493 26528 168255 91420 17600 59235 27547 1862 29826 60710 473312 95105 338896 0 151245 20774 166877 39311 38818 0 24792 370 13656
"201001" 261032 25375 168739 91809 19518 57412 25389 1772 30251 66918 486708 94275 343355 0 157649 18619 167087 49078 38950 0 22850 382 15718
"201002" 272187 26143 169563 93800 20098 55665 22755 1804 31106 76481 493550 100600 345004 0 160378 17061 167565 47946 35551 0 20482 372 14697
"201003" 269311 23311 170929 96113 21743 53073 21451 1709 29913 75071 491181 101126 348097 0 163640 16281 168176 41958 30806 0 19306 360 11140
